business_id|date|review_id|stars|text|type|user_id|cool|funny|useful
gqLWBFxOKag8dXwVxEvTrg|2013-01-26|ZcXoS4Y4DDWqiFPhcBpd2Q|4|Setting:  I took my wife out on a Friday night date looking for great sushi and delicious appetizers.  Ambiance:  You are welcomed with a strong and friendly greeting by the waiters and sushi chefs.  We were quickly seated in a table for 2.  The sushi bar has a flatscreen tv that looks excellent if the place was packed or to enjoy a bite with friends.  The waitresses seemed to know plenty of repeat customers and were extremely friendly.  Food/Menu:  They have their special rolls of the day, special appetizers, and plenty of nigiri.  We ordered the ginger calamari that was sauteed, lobster miso soup, and 2 orders of the half shells of oysters for appetizers.  We then checked off a rainbow roll and california roll topped off with spicy tuna.  Ginger Calamari - flavorful with some vegetables, cooked just right, not too chewy.  Lobster Miso Soup - somewhat disappointed, 2 lobster tails filled with only little vegetables, and little flavor.  Oysters - the citrus sauce added a great flavor, decent sized oysters, but definitely had better fresh taste living in California.  Sushi - definitely agree with the majority of yelp reviewers with the hefty size of sushi, presentation well detailed, lots of good color and taste, better than average sushi.  Service:  Our waitress did a good job filling us up with water and switching out food from our table (the table for 2 was very small, and difficult to fit all the food we had).  No complaints from her.  Overall:  Besides the lobster miso soup, everything was delicious and we will definitely be back again for sushi!  Atmosphere is very casual and excellent for a date night.  The service is very welcoming and we enjoyed our night.  We will see you again Sakana!|review|_aMz2TsaWs7yCPY2P5Ti8w|0|0|0
Ez2MFsVT5lJZ05yvK_0AXQ|2009-09-15|r85idZXkNvGqd8EWyp7eMQ|5|The food at Pita Jungle is always good.  I like the garlic potato dip, the lentil fattoush salad, the Greek chicken salad, and the medchilada.  But everything I've ever had here is tasty and fresh.  I just wish there was one closer to me!|review|5-2JHDnSsoSaoRKDHPeTtQ|3|2|3
_wrA7CMbMqcWEDCNghi5cg|2009-05-03|BRhI7Oa6GhCMBgfGF8XSLw|3|Five Alarm Sante Fe Omelette - you have a special place in my heart.  I get mine extra spicy, as if the diced jalepenos and spicy chipotle sauce weren't enough.  Shredded tortilla is a nice touch as well.  Muffins are usually quite good, as are the crepes and huevos y papas (potato cakes with salas, green chile, eggs, and tomatillo sauce).  Orange juice is good, and hard to find good OJ these days.  Service is average.    I go here on weekdays to avoid the damn weekend people who crowd up my regular restaurants.  You know who you are.|review|joIzw_aUiNvBTuGoytrH7g|1|2|2
r-5_rdz6hB25prcXrmWNRA|2013-11-13|JaAIvE93fKT84E3ub5IwZQ|5|Karen's little shop ROCKS!! Karen is knowledgeable, kind, and caring. She carries quality products and she knows her products. And her stock of loose leaf teas is second to none. I love the organic mango green tea!   If you're looking for a trustworthy person to help you understand supplements, Karen is your gal! I do now consider her a friend, but our friendship started with me stepping foot into her store. :-)|review|xQJY0AAY4yRaUqWUjD_nLQ|0|0|0
jJlOPkv4Xl6vxNzr51fnYw|2011-11-27|hwtdwkCsZDgKtW60XPDjCQ|1|One less star for every piece of hair I found in my bowl of fake Bun Bo Hue.   Found a total of 5 but yelp requires me to rate at least one star. Besides the HAIRS, the broth was greasy, and unflavored.  Every ingredients I tried to add to make it taste better  was useless....USELESS!!!  They took it back and gave me a new one and still made me pay for the meal of hair that I had to eat!|review|KxMjktZ2JIFNs2dao2OHBw|0|0|0
GGWy3DXuR5yCMeoaxd_6NQ|2008-05-05|h7AmgcelOl6aQWlbbbJ-7g|3|My friend warned me that this place was a dive, and (once I found it) discovered upon walking in that he was very right.  It's a tiny room with a bar and a little stage.  The night I came, there were there local bands playing and there was a $5 cover -- not terrible considering I only paid $5.50 for a Crown & diet.  Bartender was very friendly, but the clientele was not.  The only person I talked to was the friend I was meeting.  They did have a cool contraption that dispensed water for do-it-yourself absinthe shots, and at only $8 a shot, that makes this bar almost cool enough to go to on its own.  Almost.|review|17LPTsu4RgqTZ3SxsGzzxw|2|0|2
pa6K7DGByxBXxcVJ59nWMw|2012-06-06|jUKMkNyCSxr5JPZX0GfTyQ|5|My wife and I always enjoyed the food at The Place at their previous, smaller location, so we were happy to hear they expanded into a larger restaurant.  We were also pleased that they were open for dinner most of the week, so we went in to have breakfast for dinner (they do have a dinner menu, but they serve breakfast all day, so, heck yeah.)  Long story short, I got the steak and eggs breakfast a 12 oz steak, two eggs, hashbrowns, and pancakes. For twelve bucks. I likemy hashbrowns well done and unlike most places, the waitress listened and they were great.  The steak was outstanding, I believe it was a sirloin. A 12oz steak for $12 bucks?? You can't beat that, I don't care what it comes with.  The staff was great, the restaurant was clean, everything was top notch. I will definitely return.|review|yJ22u_1l01H4NM3wCowIKw|0|0|2
WPmamMTGAmNYXGoXW1mWyQ|2012-06-24|isp3EoLe0m09uUAWLm3oaA|2|I've done takeout from here multiple times and the food is consistently good and always ready when I arrive. (I typically get green curry and pad see ew.)  Today I went in for an early dinner around 5pm. There was literally one other couple in the entire restaurant and they already had their meals. We sat ourselves and were greeted by a waitress immediately asking if we were ready to order. No, but we could start with drinks. While I thumbed through the literally sticky pages of the menu, I asked for a thai iced tea with only a little bit of milk. A few minutes later I get a tea set down that is half milk and half tea. The waitress disappeared quickly. Finally when someone came back, I asked them to remake it with a little bit of milk. She brought back the same thing. Third try was a charm. (Best part about it is we were actually charged for multiple teas.) We had an appetizer set down and the waitress mumbled the name while walking away. Immediately after, I approached the waitress at the counter to ask for plates, napkins, and silverware.... how were we supposed to eat our appetizer? The entrees were served at separate times. We waited 10-15 minutes for a server to check in so that we could ask for boxes and the check.   Frustrating, because the food is decent.|review|WQxbkBR-XN8Fze4aTB690g|0|0|1
RtwOc-n_RkiUuDGaNfCsNw|2009-08-30|O2Dl5zyWCSHuyo90BNj0Sw|3|The customer service is probably the best I have ever experienced. Actual genuinely friendly people that are HELPFUL from when you walk in till you walk out.  Food is real good too. (I ignore the fact that some people put wiz on a cheesesteak.) Nice clean place. ...and the cookies. Get a cookie. They are a treat.  They had highchairs for my little one. Even though he deceided he wanted to sit on top of the table.   You will see me there again.  *Update*** downgrade from 5 Stars to 3 Stars   We went there a while back and they changed their sweet potato fries!!! I got some to go and started to snack on them in the car. I immediately noticed they were different than the ones I love, so called them. I asked if they changed their fries and he said yes. I asked if it was permanent or they just ran out or something. He said these are the fries from now on.  Until they go back to the old ones I probably wont go there nearly as often. The fries are that big of a deal. :(|review|nifQuBZYwHNnGLUU105EZQ|0|0|0
fjAQGf-iJlVjD2vizzuORQ|2007-10-28|1QTycFDZU8jaLqRM6e0lHg|4|"I have to warn everyone, my review is completely based on Halloween Night only, I cannot be responsible for bad experiences on other non-Halloween nights.  I have to say Giligin's really knows how to celebrate Halloween. The place was decorated to the tee, and even had smoke machines running all night, which gave this place a dingy, dark, and scary feel. The place is a total dive, and I think it would be pretty cool on a normal night. I don't even like Old Town that much, but dressed up like V for Vendetta, being behind a mask, made it tolerable.  Also, seeing all the females in their sexy costumes makes it all worth it. It is hilarious to have your ID checked in a costume, as the bouncer looked at my license, looked at my mask, and said ""go ahead, have fun"" I wished I had made a fake license with a picture of me in my mask (mental note for next year.... Halloween is all in the details)  Inside Gilian's it's cramped, and the ceiling are low, it's quaint and cozy, so be prepared to shuffle around people, and tables, and wait to get a drink. (They have food as well) The crowd is mellow, and the service is great. Since I had to drink using a straw (mask restriction) the bartender was laughing hysterically when I took a shot of Jack Daniel's through a straw. I have to say, it wasn't bad!   Overall I had a great experience, and people either loved or were scared of my costume. A lot girls needed to see what was ""under"" the mask to feel secure. One girl in response to my question ""what are you supposed to be,  wittily quipped   ""I'm the girl of your dreams"" , she  wasn't even close, but 5 points for cleverness ;)    I guess that blank look of the V mask, somewhere between half happiness, half anger, half sadness, disturbs people. I spent most of the night in ""character""  and thought it was a very interest experience to be behind a mask in public. Since no one can read you face, people interact with you so differently. Also, you don't have to worry about giving anything anyway from a facial expression.  as I proceeded to make my way out, my friends bought me a shot of Jager, (I hate Jager) I looked around and tried to pass it to someone else..a lucky patron. Bellied up to the bar was Jeff Spicoli, I offer him the shot, he takes, and we toast ""Aloha Mr. Hand!"" I figured if anyone would take a shot of the Jager, it was Spicoli...."|review|HfwO9GnaP-9VdI0afwgmrA|4|2|1
xzhQAA73KZ0wacCQ8hpOBw|2010-04-11|tev3LP0f8xpaxLqQBYzopQ|1|UPDATE:   ARCO / AM-PM IS OWNED BY BP AND SHOULD BE BOYCOTTED!!!  ===================================================== This review was written BEFORE the spill. ---------------------------------------------------------   What? Me (or anyone for that matter) reviewing an Arco AM-PM on Yelp?  YES because people need to know what an inept place this is, and it's not the fault of the employees but THE OWNER!!  I go in for some sodas and gas. The guy ahead of me at the counter apparently had $20 cash taken by the machine outside where you can either feed the kitty or pay with a card. The man just wants the problem fixed. It just so happens that the gal behind the counter is on the phone with the owner. OH YEAH. How convenient!! This NEVER happens. Man gets on the horn with the owner. I block out the conversation as she's now ringing me up for my gas and sodas.  45 cent fee for using a card. PISS.  WHO DOES THAT ANYMORE?!  WHAT A CHINSE!!  GET IT TOGETHER YOU CHEAP BASTARD AND FIX YOUR MACHINE TOO!!  They might have the cheapest gas on the block but  GO INSIDE WITH CASH IN HAND.  Oh yeah and my Slim Jim had the texture of 3 years of age. CHINSE!!!|review|zGz5NI4sscO4_6YYH-qVtA|0|0|1
_9h-jH3YOkAU9-2A-dy6YQ|2008-07-13|Dy1wHoyqRn1KQo-ukTIg1A|2|It didn't make me vomit and the waitstaff was okay.    Actually, the wings were adequate tasting but when they came out they were merely warm.  I'm not sure if they were reheated and sauced or if they were left to sit around for far too long after they were cooked.    This place is probably full of mall-bar jagoffs on Friday night thanks to their rather large selection of beers.  But we were there at 11 AM Sunday morning because TC Eggington's was ridiculously busy.  Which means that we got everything that was leftover from Saturday night.  Every bit of my food was dehydrated like it was sitting in a fridge overnight, even the lemon in my iced tea.  Needless to say, I was not impressed.|review|SBbftLzfYYKItOMFwOTIJg|0|1|0
